_split_row_id,_split,protein_a,protein_b,train_degree_a,train_degree_b,train_degree_sum,train_degree_abs_diff,train_degree_min,train_degree_max,train_degree_product,either_protein_seen_in_train,both_proteins_seen_in_train,pair_seen_in_train,effect_label
965,train,Q9UMR2,P35658,2,2,4,0,2,2,4,1,1,1,Inhibit
966,train,O00571,Q14653,1,5,6,4,1,5,5,1,1,1,Enhance
967,test,Q9UJV9,Q86WV6,0,2,2,2,0,2,0,1,0,0,Enhance
968,test,P17844,P35222,1,67,68,66,1,67,67,1,1,0,Enhance
969,validation,P17844,Q13547,1,5,6,4,1,5,5,1,1,0,Enhance
970,validation,P17844,Q13547,1,5,6,4,1,5,5,1,1,0,Enhance
971,train,O95786,O95786,33,33,66,0,33,33,1089,1,1,1,Inhibit
972,train,O95786,O95786,33,33,66,0,33,33,1089,1,1,1,Inhibit
973,train,O95786,O95786,33,33,66,0,33,33,1089,1,1,1,Inhibit
974,train,O95786,O95786,33,33,66,0,33,33,1089,1,1,1,Inhibit
975,train,O95786,O95786,33,33,66,0,33,33,1089,1,1,1,Inhibit
976,train,O95786,O95786,33,33,66,0,33,33,1089,1,1,1,Inhibit
977,train,O95786,O95786,33,33,66,0,33,33,1089,1,1,1,Inhibit
978,train,O95786,O95786,33,33,66,0,33,33,1089,1,1,1,Inhibit
979,train,O95786,O95786,33,33,66,0,33,33,1089,1,1,1,Inhibit
980,train,O95786,O95786,33,33,66,0,33,33,1089,1,1,1,Inhibit
981,train,O95786,O95786,33,33,66,0,33,33,1089,1,1,1,Inhibit
982,train,O95786,Q7Z434,33,7,40,26,7,33,231,1,1,1,Inhibit
983,train,O95786,Q7Z434,33,7,40,26,7,33,231,1,1,1,Inhibit
984,train,O95786,Q7Z434,33,7,40,26,7,33,231,1,1,1,Inhibit
985,train,O95786,Q7Z434,33,7,40,26,7,33,231,1,1,1,Inhibit
986,train,O95786,Q7Z434,33,7,40,26,7,33,231,1,1,1,Enhance
987,train,O95786,Q14258,33,6,39,27,6,33,198,1,1,1,Inhibit
988,train,O95786,Q14258,33,6,39,27,6,33,198,1,1,1,Inhibit
989,train,O95786,Q14258,33,6,39,27,6,33,198,1,1,1,Inhibit
990,train,O95786,Q14258,33,6,39,27,6,33,198,1,1,1,Inhibit
991,train,O95786,Q14258,33,6,39,27,6,33,198,1,1,1,Inhibit
992,train,O95786,Q14258,33,6,39,27,6,33,198,1,1,1,Inhibit
993,train,Q9H4E7,Q14643,2,3,5,1,2,3,6,1,1,1,Enhance
994,train,Q9H4E7,Q14643,2,3,5,1,2,3,6,1,1,1,Enhance
995,train,P35659,Q01081,2,2,4,0,2,2,4,1,1,1,Enhance
996,train,P35659,Q01081,2,2,4,0,2,2,4,1,1,1,Enhance
997,train,Q8TB45,Q9Y297,12,51,63,39,12,51,612,1,1,1,Enhance
998,train,Q8TB45,Q9Y297,12,51,63,39,12,51,612,1,1,1,Enhance
999,train,Q8TB45,Q9Y297,12,51,63,39,12,51,612,1,1,1,Enhance
1000,train,Q8TB45,Q9Y297,12,51,63,39,12,51,612,1,1,1,Enhance
1001,train,Q8TB45,Q9Y297,12,51,63,39,12,51,612,1,1,1,Enhance
1002,train,Q8TB45,Q9Y297,12,51,63,39,12,51,612,1,1,1,Enhance
1003,train,Q8TB45,Q9Y297,12,51,63,39,12,51,612,1,1,1,Enhance
1004,train,Q8TB45,Q9Y297,12,51,63,39,12,51,612,1,1,1,Enhance
1005,train,Q8TB45,Q9Y297,12,51,63,39,12,51,612,1,1,1,Enhance
1006,train,Q8TB45,Q9Y297,12,51,63,39,12,51,612,1,1,1,Enhance
1007,train,Q8TB45,Q9Y297,12,51,63,39,12,51,612,1,1,1,Enhance
1008,train,Q8TB45,Q9Y297,12,51,63,39,12,51,612,1,1,1,Enhance
1009,validation,Q8TB45,Q9UKB1,12,2,14,10,2,12,24,1,1,0,Enhance
1010,validation,Q8TB45,Q9UKB1,12,2,14,10,2,12,24,1,1,0,Enhance
1011,validation,Q8TB45,Q9UKB1,12,2,14,10,2,12,24,1,1,0,Enhance
1012,test,Q8TB45,P42345,12,4,16,8,4,12,48,1,1,0,Inhibit
1013,test,Q8TB45,P42345,12,4,16,8,4,12,48,1,1,0,Inhibit
1014,test,Q8TB45,P42345,12,4,16,8,4,12,48,1,1,0,Inhibit
1015,test,Q8TB45,P42345,12,4,16,8,4,12,48,1,1,0,Inhibit
1016,test,Q8TB45,P42345,12,4,16,8,4,12,48,1,1,0,Inhibit
1017,test,Q8TB45,P42345,12,4,16,8,4,12,48,1,1,0,Inhibit
1018,test,Q8TB45,P42345,12,4,16,8,4,12,48,1,1,0,Inhibit
1019,test,Q8TB45,P42345,12,4,16,8,4,12,48,1,1,0,Inhibit
1020,test,Q8TB45,P42345,12,4,16,8,4,12,48,1,1,0,Inhibit
1021,test,Q8TB45,P42345,12,4,16,8,4,12,48,1,1,0,Inhibit
1022,test,Q8TB45,P42345,12,4,16,8,4,12,48,1,1,0,Inhibit
1023,test,Q8TB45,P42345,12,4,16,8,4,12,48,1,1,0,Inhibit
1024,test,Q8TB45,P42345,12,4,16,8,4,12,48,1,1,0,Inhibit
1025,test,Q9NR28,P98170,0,6,6,6,0,6,0,1,0,0,Enhance
1026,test,Q9NRI5,P18848,0,3,3,3,0,3,0,1,0,0,Inhibit
1027,train,P78352,Q9Y698,6,1,7,5,1,6,6,1,1,1,Enhance
1028,test,P78352,P0DP23,6,11,17,5,6,11,66,1,1,0,Enhance
1029,train,P78352,Q13526,6,42,48,36,6,42,252,1,1,1,Enhance
1030,train,P78352,Q13526,6,42,48,36,6,42,252,1,1,1,Enhance
1031,train,P78352,Q14289,6,2,8,4,2,6,12,1,1,1,Enhance
1032,train,Q9NPF5,O43684,2,4,6,2,2,4,8,1,1,1,Inhibit
1033,train,Q9H3Z4,P0DMV8,3,18,21,15,3,18,54,1,1,1,Enhance
1034,train,Q9H3Z4,P0DMV8,3,18,21,15,3,18,54,1,1,1,Enhance
1035,validation,Q9H3Z4,P62258,3,25,28,22,3,25,75,1,1,0,Enhance
1036,validation,Q9H3Z4,P61981,3,38,41,35,3,38,114,1,1,0,Enhance
1037,validation,Q9H3Z4,Q04917,3,29,32,26,3,29,87,1,1,0,Enhance
1038,train,Q9H3Z4,P63104,3,67,70,64,3,67,201,1,1,1,Enhance
1039,test,O75061,Q00610,0,2,2,2,0,2,0,1,0,0,Inhibit
1040,train,P26358,A8MW92,6,3,9,3,3,6,18,1,1,1,Enhance
1041,train,P26358,P31946,6,91,97,85,6,91,546,1,1,1,Enhance
1042,train,P26358,P61981,6,38,44,32,6,38,228,1,1,1,Enhance
1043,train,P26358,Q04917,6,29,35,23,6,29,174,1,1,1,Enhance
1044,train,Q14184,Q07866,1,2,3,1,1,2,2,1,1,1,Enhance
1045,train,Q14185,P63000,1,12,13,11,1,12,12,1,1,1,Enhance
1046,train,Q8NF50,Q9Y2L9,3,3,6,0,3,3,9,1,1,1,Inhibit
1047,train,Q8NF50,Q9Y2L9,3,3,6,0,3,3,9,1,1,1,Inhibit
1048,train,Q8NF50,Q9Y2L9,3,3,6,0,3,3,9,1,1,1,Inhibit
1049,train,Q99704,P16333,3,16,19,13,3,16,48,1,1,1,Enhance
1050,test,Q99704,P08575,3,2,5,1,2,3,6,1,1,0,Enhance
1051,test,Q99704,P08575,3,2,5,1,2,3,6,1,1,0,Enhance
1052,train,Q99704,P20936,3,13,16,10,3,13,39,1,1,1,Enhance
1053,train,Q99704,P20936,3,13,16,10,3,13,39,1,1,1,Enhance
1054,test,Q99704,O60880,3,0,3,3,0,3,0,1,0,0,Enhance
1055,train,Q16555,Q07866,4,2,6,2,2,4,8,1,1,1,Inhibit
1056,train,Q16555,O95980,4,2,6,2,2,4,8,1,1,1,Inhibit
1057,train,Q16555,O95980,4,2,6,2,2,4,8,1,1,1,Inhibit
1058,train,Q16555,Q71U36,4,6,10,2,4,6,24,1,1,1,Inhibit
1059,train,Q9BPU6,Q71U36,1,6,7,5,1,6,6,1,1,1,Enhance
1060,train,P21728,P36575,6,9,15,3,6,9,54,1,1,1,Enhance
1061,train,P21728,P36575,6,9,15,3,6,9,54,1,1,1,Enhance
1062,train,P21728,P36575,6,9,15,3,6,9,54,1,1,1,Enhance
1063,train,P21728,P36575,6,9,15,3,6,9,54,1,1,1,Enhance
1064,train,P21728,P36575,6,9,15,3,6,9,54,1,1,1,Enhance
1065,train,P21728,P36575,6,9,15,3,6,9,54,1,1,1,Enhance
1066,train,P35462,P21333,1,9,10,8,1,9,9,1,1,1,Enhance
1067,train,Q9NZJ0,Q86XK2,2,1,3,1,1,2,2,1,1,1,Inhibit
1068,train,Q9NZJ0,P62258,2,25,27,23,2,25,50,1,1,1,Enhance
1069,validation,Q9NZJ0,P61981,2,38,40,36,2,38,76,1,1,0,Enhance
1070,train,O60941,Q12756,1,1,2,0,1,1,1,1,1,1,Inhibit
1071,train,P23919,Q92993,1,2,3,1,1,2,2,1,1,1,Enhance
1072,train,P28562,Q13309,2,17,19,15,2,17,34,1,1,1,Enhance
1073,train,P28562,Q13309,2,17,19,15,2,17,34,1,1,1,Enhance
1074,train,O14641,P53350,3,23,26,20,3,23,69,1,1,1,Enhance
1075,train,O14641,P53350,3,23,26,20,3,23,69,1,1,1,Enhance
1076,train,P63167,O43521,10,9,19,1,9,10,90,1,1,1,Inhibit
1077,train,P63167,O43521,10,9,19,1,9,10,90,1,1,1,Inhibit
1078,train,P63167,P54132,10,7,17,3,7,10,70,1,1,1,Enhance
1079,train,P63167,P51530,10,1,11,9,1,10,10,1,1,1,Enhance
1080,validation,P63167,P63167,10,10,20,0,10,10,100,1,1,0,Inhibit
1081,validation,P63167,P63167,10,10,20,0,10,10,100,1,1,0,Inhibit
1082,validation,P63167,P63167,10,10,20,0,10,10,100,1,1,0,Inhibit
1083,train,P63167,P49959,10,8,18,2,8,10,80,1,1,1,Enhance
1084,train,P63167,O60934,10,7,17,3,7,10,70,1,1,1,Enhance
1085,train,P63167,Q92878,10,2,12,8,2,10,20,1,1,1,Enhance
1086,train,P63167,Q12888,10,7,17,3,7,10,70,1,1,1,Inhibit
1087,train,P63172,Q9Y6G9,3,1,4,2,1,3,3,1,1,1,Inhibit
1088,train,P63172,Q96D42,3,1,4,2,1,3,3,1,1,1,Inhibit
1089,train,P63172,P08100,3,3,6,0,3,3,9,1,1,1,Enhance
1090,train,Q13627,P31946,1,91,92,90,1,91,91,1,1,1,Enhance
1091,train,Q01094,P04280,34,4,38,30,4,34,136,1,1,1,Enhance
1092,train,Q01094,P04280,34,4,38,30,4,34,136,1,1,1,Enhance
1093,train,Q01094,P04280,34,4,38,30,4,34,136,1,1,1,Enhance
1094,train,Q01094,P04280,34,4,38,30,4,34,136,1,1,1,Enhance
1095,train,Q01094,P06400,34,35,69,1,34,35,1190,1,1,1,Inhibit
1096,train,Q01094,P06400,34,35,69,1,34,35,1190,1,1,1,Inhibit
1097,train,Q01094,P06400,34,35,69,1,34,35,1190,1,1,1,Enhance
1098,train,Q01094,Q15631,34,2,36,32,2,34,68,1,1,1,Enhance
1099,train,Q01094,Q15631,34,2,36,32,2,34,68,1,1,1,Enhance
1100,validation,O95905,Q9NWS0,0,4,4,4,0,4,0,1,0,0,Enhance
1101,validation,Q96F86,P31946,0,91,91,91,0,91,0,1,0,0,Enhance
1102,test,O00418,P0DP23,0,11,11,11,0,11,0,1,0,0,Inhibit
1103,train,P00533,P22681,45,17,62,28,17,45,765,1,1,1,Enhance
1104,train,P00533,P46108,45,26,71,19,26,45,1170,1,1,1,Enhance
1105,train,P00533,P46108,45,26,71,19,26,45,1170,1,1,1,Enhance
1106,train,P00533,P41240,45,7,52,38,7,45,315,1,1,1,Enhance
1107,train,P00533,P62993,45,112,157,67,45,112,5040,1,1,1,Enhance
1108,train,P00533,P62993,45,112,157,67,45,112,5040,1,1,1,Enhance
1109,train,P00533,P62993,45,112,157,67,45,112,5040,1,1,1,Enhance
1110,train,P00533,P62993,45,112,157,67,45,112,5040,1,1,1,Enhance
1111,train,P00533,P62993,45,112,157,67,45,112,5040,1,1,1,Enhance
1112,train,P00533,P62993,45,112,157,67,45,112,5040,1,1,1,Enhance
1113,train,P00533,P62993,45,112,157,67,45,112,5040,1,1,1,Enhance
1114,train,P00533,P62993,45,112,157,67,45,112,5040,1,1,1,Enhance
1115,train,P00533,P62993,45,112,157,67,45,112,5040,1,1,1,Enhance
1116,train,P00533,P62993,45,112,157,67,45,112,5040,1,1,1,Enhance
1117,train,P00533,P62993,45,112,157,67,45,112,5040,1,1,1,Enhance
1118,train,P00533,P62993,45,112,157,67,45,112,5040,1,1,1,Enhance
1119,train,P00533,Q06124,45,43,88,2,43,45,1935,1,1,1,Enhance
1120,train,P00533,Q06124,45,43,88,2,43,45,1935,1,1,1,Enhance
1121,train,P00533,Q06124,45,43,88,2,43,45,1935,1,1,1,Enhance
1122,train,P00533,Q06124,45,43,88,2,43,45,1935,1,1,1,Enhance
1123,train,P00533,Q06124,45,43,88,2,43,45,1935,1,1,1,Enhance
1124,train,P00533,Q06124,45,43,88,2,43,45,1935,1,1,1,Enhance
1125,train,P00533,Q06124,45,43,88,2,43,45,1935,1,1,1,Enhance
1126,train,P00533,Q06124,45,43,88,2,43,45,1935,1,1,1,Enhance
1127,train,P00533,Q06124,45,43,88,2,43,45,1935,1,1,1,Enhance
1128,train,P00533,P29350,45,55,100,10,45,55,2475,1,1,1,Enhance
1129,train,P00533,Q9H299,45,1,46,44,1,45,45,1,1,1,Enhance
1130,train,P00533,P29353,45,27,72,18,27,45,1215,1,1,1,Enhance
1131,train,P00533,P29353,45,27,72,18,27,45,1215,1,1,1,Enhance
1132,train,P00533,P29353,45,27,72,18,27,45,1215,1,1,1,Enhance
1133,train,P00533,P29353,45,27,72,18,27,45,1215,1,1,1,Enhance
1134,train,P00533,P29353,45,27,72,18,27,45,1215,1,1,1,Enhance
1135,train,P00533,P29353,45,27,72,18,27,45,1215,1,1,1,Enhance
1136,train,P00533,P13866,45,1,46,44,1,45,45,1,1,1,Enhance
1137,test,P00533,P42229,45,2,47,43,2,45,90,1,1,0,Enhance
1138,test,P00533,P42229,45,2,47,43,2,45,90,1,1,0,Enhance
1139,train,Q96KS0,Q16665,1,10,11,9,1,10,10,1,1,1,Inhibit
1140,train,Q96KQ7,P68431,1,61,62,60,1,61,61,1,1,1,Enhance
1141,test,Q96KQ7,P27694,1,5,6,4,1,5,5,1,1,0,Enhance
1142,train,P19525,P19525,4,4,8,0,4,4,16,1,1,1,Enhance
1143,train,P19525,P19525,4,4,8,0,4,4,16,1,1,1,Enhance
1144,train,Q9P2K8,P49407,1,7,8,6,1,7,7,1,1,1,Inhibit
1145,test,Q9P2K8,P32121,1,13,14,12,1,13,13,1,1,0,Inhibit
1146,train,P38919,Q9HCG8,1,1,2,0,1,1,1,1,1,1,Enhance
1147,train,P23588,O75822,1,1,2,0,1,1,1,1,1,1,Enhance
1148,train,P06730,Q13541,9,7,16,2,7,9,63,1,1,1,Inhibit
1149,train,P06730,Q9NRA8,9,1,10,8,1,9,9,1,1,1,Enhance
1150,train,Q13541,P06730,7,9,16,2,7,9,63,1,1,1,Inhibit
1151,train,Q13541,P06730,7,9,16,2,7,9,63,1,1,1,Inhibit
1152,train,Q13541,P06730,7,9,16,2,7,9,63,1,1,1,Inhibit
1153,train,Q13541,P06730,7,9,16,2,7,9,63,1,1,1,Inhibit
1154,train,Q13541,P06730,7,9,16,2,7,9,63,1,1,1,Inhibit
1155,train,Q13541,P06730,7,9,16,2,7,9,63,1,1,1,Inhibit
1156,train,Q04637,P60842,9,7,16,2,7,9,63,1,1,1,Enhance
1157,train,Q04637,P60842,9,7,16,2,7,9,63,1,1,1,Enhance
1158,train,Q04637,P60842,9,7,16,2,7,9,63,1,1,1,Enhance
1159,train,Q04637,P60842,9,7,16,2,7,9,63,1,1,1,Enhance
1160,train,Q04637,P60842,9,7,16,2,7,9,63,1,1,1,Enhance
1161,train,Q04637,P60842,9,7,16,2,7,9,63,1,1,1,Enhance
1162,train,Q04637,P60842,9,7,16,2,7,9,63,1,1,1,Enhance
1163,train,Q04637,Q9BUB5,9,1,10,8,1,9,9,1,1,1,Enhance
1164,validation,P78344,P20042,0,0,0,0,0,0,0,0,0,0,Enhance
1165,test,Q15717,Q9Y297,3,51,54,48,3,51,153,1,1,0,Enhance
1166,train,Q15717,Q96CS3,3,2,5,1,2,3,6,1,1,1,Enhance
1167,train,Q15717,Q96CS3,3,2,5,1,2,3,6,1,1,1,Enhance
1168,train,Q15717,P27348,3,20,23,17,3,20,60,1,1,1,Enhance
1169,train,P19419,O14965,2,1,3,1,1,2,2,1,1,1,Enhance
1170,test,Q92556,P16333,0,16,16,16,0,16,0,1,0,0,Enhance
1171,test,Q92556,P16333,0,16,16,16,0,16,0,1,0,0,Enhance
1172,test,Q92556,P16333,0,16,16,16,0,16,0,1,0,0,Enhance
1173,test,Q92556,P16333,0,16,16,16,0,16,0,1,0,0,Enhance
1174,train,P50402,O75531,1,2,3,1,1,2,2,1,1,1,Inhibit
1175,train,Q9HC35,Q71U36,2,6,8,4,2,6,12,1,1,1,Inhibit
1176,train,Q9HC35,Q9H4B7,2,1,3,1,1,2,2,1,1,1,Inhibit
1177,train,Q14249,P61981,2,38,40,36,2,38,76,1,1,1,Enhance
1178,train,Q14249,P61981,2,38,40,36,2,38,76,1,1,1,Enhance
1179,test,O43768,P37840,0,4,4,4,0,4,0,1,0,0,Inhibit
1180,train,Q09472,P38398,28,14,42,14,14,28,392,1,1,1,Enhance
1181,train,Q09472,Q13111,28,3,31,25,3,28,84,1,1,1,Enhance
1182,train,Q09472,P35222,28,67,95,39,28,67,1876,1,1,1,Enhance
1183,train,Q09472,Q9Y3R0,28,4,32,24,4,28,112,1,1,1,Inhibit
1184,train,Q09472,O60934,28,7,35,21,7,28,196,1,1,1,Enhance
1185,train,Q09472,P13631,28,1,29,27,1,28,28,1,1,1,Inhibit
1186,validation,Q09472,P19793,28,6,34,22,6,28,168,1,1,0,Inhibit
1187,train,Q09472,P10828,28,3,31,25,3,28,84,1,1,1,Inhibit
1188,test,Q99814,P08047,2,7,9,5,2,7,14,1,1,0,Inhibit
1189,train,P29317,O15357,6,4,10,2,4,6,24,1,1,1,Enhance
1190,train,P29317,O15357,6,4,10,2,4,6,24,1,1,1,Enhance
1191,train,P29317,O15357,6,4,10,2,4,6,24,1,1,1,Enhance
1192,train,P29317,P16333,6,16,22,10,6,16,96,1,1,1,Enhance
1193,train,P29317,P52735,6,3,9,3,3,6,18,1,1,1,Enhance
1194,train,P29317,P52735,6,3,9,3,3,6,18,1,1,1,Enhance
1195,test,P29317,Q9UKW4,6,2,8,4,2,6,12,1,1,0,Enhance
1196,test,P29317,Q9UKW4,6,2,8,4,2,6,12,1,1,0,Enhance
1197,test,P54762,Q14451,1,3,4,2,1,3,3,1,1,0,Enhance
1198,train,P54762,P16333,1,16,17,15,1,16,16,1,1,1,Enhance
1199,train,P54753,P46108,3,26,29,23,3,26,78,1,1,1,Enhance
1200,train,P54753,P06241,3,11,14,8,3,11,33,1,1,1,Enhance
1201,train,P54753,P20936,3,13,16,10,3,13,39,1,1,1,Enhance
1202,train,O95278,Q6VVB1,1,1,2,0,1,1,1,1,1,1,Enhance
1203,train,P07814,P04406,6,5,11,1,5,6,30,1,1,1,Enhance
1204,train,P07814,Q15366,6,1,7,5,1,6,6,1,1,1,Enhance
1205,train,P07814,P40429,6,1,7,5,1,6,6,1,1,1,Enhance
1206,train,P07814,Q6PCB7,6,1,7,5,1,6,6,1,1,1,Enhance
1207,train,P07814,O60506,6,2,8,4,2,6,12,1,1,1,Enhance
1208,train,P07814,O60506,6,2,8,4,2,6,12,1,1,1,Enhance
1209,train,Q12929,O14654,1,3,4,2,1,3,3,1,1,1,Enhance
1210,validation,P04626,O75131,13,0,13,13,0,13,0,1,0,0,Enhance
1211,validation,P04626,P00533,13,45,58,32,13,45,585,1,1,0,Inhibit
1212,train,P04626,P62993,13,112,125,99,13,112,1456,1,1,1,Enhance
1213,train,P04626,P62993,13,112,125,99,13,112,1456,1,1,1,Enhance
1214,train,P04626,P62993,13,112,125,99,13,112,1456,1,1,1,Enhance
1215,train,P04626,Q06124,13,43,56,30,13,43,559,1,1,1,Enhance
1216,train,P04626,Q06124,13,43,56,30,13,43,559,1,1,1,Enhance
1217,train,P04626,Q06124,13,43,56,30,13,43,559,1,1,1,Enhance
1218,test,P04626,Q9H299,13,1,14,12,1,13,13,1,1,0,Enhance
1219,test,P04626,Q9H299,13,1,14,12,1,13,13,1,1,0,Enhance
1220,train,P04626,P29353,13,27,40,14,13,27,351,1,1,1,Enhance
1221,train,P04626,P29353,13,27,40,14,13,27,351,1,1,1,Enhance
1222,train,P04626,P29353,13,27,40,14,13,27,351,1,1,1,Enhance
1223,train,P04626,P29353,13,27,40,14,13,27,351,1,1,1,Enhance
1224,train,P04626,P29353,13,27,40,14,13,27,351,1,1,1,Enhance
1225,train,P21860,P62993,7,112,119,105,7,112,784,1,1,1,Enhance
1226,train,P21860,P62993,7,112,119,105,7,112,784,1,1,1,Enhance
1227,train,P21860,P62993,7,112,119,105,7,112,784,1,1,1,Enhance
1228,train,P21860,P62993,7,112,119,105,7,112,784,1,1,1,Enhance
1229,train,P21860,P62993,7,112,119,105,7,112,784,1,1,1,Enhance
1230,train,P21860,P62993,7,112,119,105,7,112,784,1,1,1,Enhance
1231,test,P21860,O00459,7,4,11,3,4,7,28,1,1,0,Enhance
1232,test,P21860,O00459,7,4,11,3,4,7,28,1,1,0,Enhance
1233,test,P21860,O00459,7,4,11,3,4,7,28,1,1,0,Enhance
1234,test,P21860,O00459,7,4,11,3,4,7,28,1,1,0,Enhance
1235,test,P21860,O00459,7,4,11,3,4,7,28,1,1,0,Enhance
1236,test,P21860,O00459,7,4,11,3,4,7,28,1,1,0,Enhance
1237,test,P21860,O00459,7,4,11,3,4,7,28,1,1,0,Enhance
1238,test,P21860,O00459,7,4,11,3,4,7,28,1,1,0,Enhance
1239,test,P21860,O00459,7,4,11,3,4,7,28,1,1,0,Enhance
1240,test,P21860,O00459,7,4,11,3,4,7,28,1,1,0,Enhance
1241,test,P21860,O00459,7,4,11,3,4,7,28,1,1,0,Enhance
1242,test,P21860,O00459,7,4,11,3,4,7,28,1,1,0,Enhance
1243,train,P21860,P29353,7,27,34,20,7,27,189,1,1,1,Enhance
1244,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1245,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1246,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1247,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1248,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1249,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1250,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1251,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1252,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1253,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1254,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1255,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1256,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1257,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1258,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1259,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1260,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1261,test,Q15303,P42684,32,2,34,30,2,32,64,1,1,0,Enhance
1262,test,Q15303,P22681,32,17,49,15,17,32,544,1,1,0,Enhance
1263,train,Q15303,P46108,32,26,58,6,26,32,832,1,1,1,Enhance
1264,train,Q15303,P46108,32,26,58,6,26,32,832,1,1,1,Enhance
1265,train,Q15303,P62993,32,112,144,80,32,112,3584,1,1,1,Enhance
1266,train,Q15303,P62993,32,112,144,80,32,112,3584,1,1,1,Enhance
1267,train,Q15303,P62993,32,112,144,80,32,112,3584,1,1,1,Enhance
1268,train,Q15303,P62993,32,112,144,80,32,112,3584,1,1,1,Enhance
1269,train,Q15303,P62993,32,112,144,80,32,112,3584,1,1,1,Enhance
1270,train,Q15303,P62993,32,112,144,80,32,112,3584,1,1,1,Enhance
1271,train,Q15303,P62993,32,112,144,80,32,112,3584,1,1,1,Enhance
1272,train,Q15303,O43639,32,3,35,29,3,32,96,1,1,1,Enhance
1273,train,Q15303,P27986,32,39,71,7,32,39,1248,1,1,1,Enhance
1274,train,Q15303,O00459,32,4,36,28,4,32,128,1,1,1,Enhance
1275,train,Q15303,O00459,32,4,36,28,4,32,128,1,1,1,Enhance
1276,train,Q15303,Q92569,32,2,34,30,2,32,64,1,1,1,Enhance
1277,test,Q15303,P16885,32,3,35,29,3,32,96,1,1,0,Enhance
1278,train,Q15303,Q06124,32,43,75,11,32,43,1376,1,1,1,Enhance
1279,train,Q15303,P29353,32,27,59,5,27,32,864,1,1,1,Enhance
1280,train,Q15303,P29353,32,27,59,5,27,32,864,1,1,1,Enhance
1281,train,Q15303,P29353,32,27,59,5,27,32,864,1,1,1,Enhance
1282,train,Q15303,P29353,32,27,59,5,27,32,864,1,1,1,Enhance
1283,train,Q15303,P29353,32,27,59,5,27,32,864,1,1,1,Enhance
1284,train,Q15303,P29353,32,27,59,5,27,32,864,1,1,1,Enhance
1285,test,Q15303,P12931,32,20,52,12,20,32,640,1,1,0,Enhance
1286,train,Q15303,P42224,32,13,45,19,13,32,416,1,1,1,Enhance
1287,train,Q15303,P42229,32,2,34,30,2,32,64,1,1,1,Enhance
1288,train,Q15303,P43405,32,11,43,21,11,32,352,1,1,1,Enhance
1289,train,Q15303,P43405,32,11,43,21,11,32,352,1,1,1,Enhance
1290,train,Q15303,P43405,32,11,43,21,11,32,352,1,1,1,Enhance
1291,train,Q15303,P43405,32,11,43,21,11,32,352,1,1,1,Enhance
1292,train,Q15303,P43405,32,11,43,21,11,32,352,1,1,1,Enhance
1293,train,Q15303,P43405,32,11,43,21,11,32,352,1,1,1,Enhance
1294,train,Q15303,P52735,32,3,35,29,3,32,96,1,1,1,Enhance
1295,train,Q15303,Q9UKW4,32,2,34,30,2,32,64,1,1,1,Enhance
1296,train,Q15303,Q9UKW4,32,2,34,30,2,32,64,1,1,1,Enhance
1297,train,Q03468,P38398,1,14,15,13,1,14,14,1,1,1,Enhance
1298,train,Q9UJM3,P00533,4,45,49,41,4,45,180,1,1,1,Enhance
1299,train,Q9UJM3,P00533,4,45,49,41,4,45,180,1,1,1,Enhance
1300,train,Q9UJM3,P00533,4,45,49,41,4,45,180,1,1,1,Enhance
1301,train,Q9UJM3,P00533,4,45,49,41,4,45,180,1,1,1,Enhance
1302,test,Q14674,P14635,0,1,1,1,0,1,0,1,0,0,Enhance
1303,test,Q14674,Q13526,0,42,42,42,0,42,0,1,0,0,Enhance
1304,test,Q14674,Q13526,0,42,42,42,0,42,0,1,0,0,Enhance
1305,train,P03372,P03372,20,20,40,0,20,20,400,1,1,1,Inhibit
1306,train,P03372,P27986,20,39,59,19,20,39,780,1,1,1,Enhance
1307,test,P03372,Q13526,20,42,62,22,20,42,840,1,1,0,Enhance
1308,test,P03372,Q15459,20,0,20,20,0,20,0,1,0,0,Enhance
1309,train,P03372,P31947,20,18,38,2,18,20,360,1,1,1,Enhance
1310,train,P03372,Q13309,20,17,37,3,17,20,340,1,1,1,Enhance
1311,train,P03372,P12931,20,20,40,0,20,20,400,1,1,1,Enhance
